,NGA,RelTime,SPC1,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money
427,Iceland,-300,0.337468168,4.380242342,5.012837225,2.399056977,2.333333333,0.122222222,0.0,0.6,0.0125,4.0
428,Iceland,-200,0.404175293,4.491361694,5.012837225,2.399056977,2.666666667,0.233333333,0.0,0.8,0.3625,4.0
429,Iceland,-100,0.473477614,4.547767422,5.012837225,2.399056977,2.666666667,0.233333333,0.0,1.0,0.9875,4.0
430,Iceland,0,0.528582535,4.712629374,5.012837225,2.438865198,3.666666667,0.554545455,0.016666667,1.0,0.9875,4.0
431,Kachi Plain,-5000,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
432,Kachi Plain,-4900,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
433,Kachi Plain,-4800,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
434,Kachi Plain,-4700,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
435,Kachi Plain,-4600,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
436,Kachi Plain,-4500,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
437,Kachi Plain,-4400,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
438,Kachi Plain,-4300,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
439,Kachi Plain,-4200,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
440,Kachi Plain,-4100,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
441,Kachi Plain,-4000,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
442,Kachi Plain,-3900,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
443,Kachi Plain,-3800,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
444,Kachi Plain,-3700,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
445,Kachi Plain,-3600,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
446,Kachi Plain,-3500,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
447,Kachi Plain,-3400,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
448,Kachi Plain,-3300,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
449,Kachi Plain,-3200,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
450,Kachi Plain,-3100,0.157367633,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8
451,Kachi Plain,-3000,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
452,Kachi Plain,-2900,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
453,Kachi Plain,-2800,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
454,Kachi Plain,-2700,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
455,Kachi Plain,-2600,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
456,Kachi Plain,-2500,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
457,Kachi Plain,-2400,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
458,Kachi Plain,-2300,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
459,Kachi Plain,-2200,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
460,Kachi Plain,-2100,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
461,Kachi Plain,-2000,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
462,Kachi Plain,-1900,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
463,Kachi Plain,-1800,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
464,Kachi Plain,-1700,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
465,Kachi Plain,-1600,0.153641968,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8
466,Kachi Plain,-1500,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
467,Kachi Plain,-1400,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
468,Kachi Plain,-1300,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
469,Kachi Plain,-1200,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
470,Kachi Plain,-1100,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
471,Kachi Plain,-1000,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
472,Kachi Plain,-900,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
473,Kachi Plain,-800,0.237159943,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0.0,0.0,1.8
474,Kachi Plain,-700,0.242889678,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0.0,0.0,1.8
475,Kachi Plain,-600,0.242889678,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0.0,0.0,1.8
476,Kachi Plain,-500,0.242889678,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0.0,0.0,1.8
477,Kachi Plain,-400,0.242889678,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0.0,0.0,1.8
478,Kachi Plain,-300,0.242889678,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0.0,0.0,1.8
479,Kachi Plain,-200,0.242889678,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0.0,0.0,1.8
480,Kachi Plain,-100,0.242889678,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0.0,0.0,1.8
481,Kachi Plain,0,0.679867383,5.14463291,5.761204749,5.0,4.0,0.62,0.866666667,0.75,0.684800047,2.7
482,Kachi Plain,100,0.679867383,5.14463291,5.761204749,5.0,4.0,0.62,0.866666667,0.75,0.684800047,2.7
483,Kachi Plain,200,0.679867383,5.14463291,5.761204749,5.0,4.0,0.62,0.866666667,0.75,0.684800047,2.7
484,Kachi Plain,300,0.679867383,5.14463291,5.761204749,5.0,4.0,0.62,0.866666667,0.75,0.684800047,2.7
485,Kachi Plain,400,0.679867383,5.14463291,5.761204749,5.0,4.0,0.62,0.866666667,0.75,0.684800047,2.7
486,Kachi Plain,500,0.679867383,5.14463291,5.761204749,5.0,4.0,0.62,0.866666667,0.75,0.684800047,2.7
487,Kachi Plain,600,0.679867383,5.14463291,5.761204749,5.0,4.0,0.62,0.866666667,0.75,0.684800047,2.7
488,Kachi Plain,700,0.25563096,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0.0,2.7
489,Kachi Plain,800,0.25563096,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0.0,2.7
490,Kachi Plain,900,0.25563096,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0.0,2.7
491,Kachi Plain,1000,0.25563096,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0.0,2.7
492,Kachi Plain,1100,0.25563096,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0.0,2.7
493,Kachi Plain,1200,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
494,Kachi Plain,1300,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
495,Kachi Plain,1400,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
496,Kachi Plain,1500,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
497,Kachi Plain,1600,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
498,Kachi Plain,1700,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
499,Kachi Plain,1800,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
500,Kachi Plain,1900,0.276091959,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0.0,0.0,0.9
501,Kachi Plain,2000,0.887021376,7.333008823,6.740362689,5.301029996,6.185276146,0.972727273,0.891666667,0.828571429,0.925,5.0
502,Kachi Plain,2100,0.884931562,7.452026836,6.579783597,5.301029996,6.185276146,0.972727273,0.891666667,0.828571429,0.925,5.0
503,Kachi Plain,2200,0.865241805,7.255272505,6.602059991,5.431363764,6.0,0.8,0.966666667,0.816666667,0.971428571,5.0
504,Kachi Plain,2300,0.865241805,7.255272505,6.602059991,5.431363764,6.0,0.8,0.966666667,0.816666667,0.971428571,5.0
505,Kachi Plain,2400,0.761260892,6.529984206,5.022123062,3.677737151,3.901745428,0.955555556,0.942857143,0.82,0.9,5.0
506,Kachi Plain,2500,0.836338546,6.875061263,6.477121255,5.602059991,5.595866645,0.677777778,0.916666667,0.816666667,0.9875,5.0
507,Kachi Plain,2600,0.810552424,7.003287767,6.313878326,5.176091259,4.476041328,0.777777778,0.809090909,0.833333333,1.0,5.0
508,Kachi Plain,2700,0.806141972,6.884435557,6.371437475,5.0,4.476041328,0.777777778,0.809090909,0.833333333,1.0,5.0
509,Kachi Plain,2800,0.806545958,6.698970004,6.424901758,5.0,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
510,Kachi Plain,2900,0.819902671,6.698970004,6.499665679,5.397940009,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
511,Kachi Plain,3000,0.803125862,7.423245874,6.453379061,4.963703794,3.807663394,0.585714286,0.914285714,0.816666667,1.0,5.0
512,Kachi Plain,3100,0.874001984,7.344392274,6.414973348,5.698970004,6.489439991,0.7,0.97,0.814285714,0.975,5.0
513,Kachi Plain,3200,0.841906264,7.391731577,6.954242509,5.479298043,4.864308302,0.554545455,0.908333333,0.842857143,1.0,5.0
514,Kachi Plain,3300,0.8674214,7.489246297,6.919078092,5.84509804,6.0,0.645454545,0.908333333,0.857142857,1.0,5.0
515,Kachi Plain,3400,0.721539645,6.0,5.148954143,5.522043356,3.0,0.714285714,0.966666667,0.816666667,0.9625,5.0
516,Kachi Plain,3500,0.709890194,6.0,5.148954143,4.444620332,3.0,0.666666667,0.966666667,0.816666667,0.9625,5.0
517,Kachi Plain,3600,0.672250038,6.0,5.148954143,4.803680993,3.0,0.666666667,0.633333333,0.816666667,0.9625,5.0
518,Kachi Plain,3700,0.829796518,7.164965825,6.211170368,5.158787928,4.535718398,0.933333333,0.95,0.833333333,0.985714286,5.0
519,Kachi Plain,3800,0.91423367,6.0,6.471905484,5.514574527,7.666666667,0.99,0.981818182,0.98,0.975,5.4
520,Kachi Plain,3900,0.710320076,6.437237546,5.148954143,4.725668115,3.0,0.557142857,0.966666667,0.816666667,0.9625,5.0
521,Kachi Plain,4000,0.715172494,6.342422681,5.148954143,5.261407303,3.0,0.557142857,0.966666667,0.816666667,0.9625,5.0
522,Kachi Plain,4100,0.847881201,5.778340761,4.910941201,4.972523034,5.666666667,0.972727273,0.89,0.833333333,0.975,5.0
523,Kachi Plain,4200,0.894917238,8.125755834,6.654004924,5.971184091,5.666666667,0.972727273,0.89,0.833333333,0.975,5.0
524,Kachi Plain,4300,0.69177788,6.041573575,5.689308859,4.231180759,4.22937572,0.381818182,0.545454545,0.816666667,1.0,6.0
525,Middle Yellow River Valley,-3200,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
526,Middle Yellow River Valley,-3100,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
527,Middle Yellow River Valley,-3000,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
528,Middle Yellow River Valley,-2900,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
529,Middle Yellow River Valley,-2800,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
530,Middle Yellow River Valley,-2700,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
531,Middle Yellow River Valley,-2600,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
532,Middle Yellow River Valley,-2500,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
533,Middle Yellow River Valley,-2400,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
534,Middle Yellow River Valley,-2300,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
535,Middle Yellow River Valley,-2200,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
536,Middle Yellow River Valley,-2100,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
537,Middle Yellow River Valley,-2000,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
538,Middle Yellow River Valley,-1900,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
539,Middle Yellow River Valley,-1800,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
540,Middle Yellow River Valley,-1700,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
541,Middle Yellow River Valley,-1600,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
542,Middle Yellow River Valley,-1500,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
543,Middle Yellow River Valley,-1400,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
544,Middle Yellow River Valley,-1300,0.224902441,4.09560288,2.761695291,2.511716905,1.841694174,0.1,0.18,0.18,0.0,0.5
545,Middle Yellow River Valley,-1200,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
546,Middle Yellow River Valley,-1100,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
547,Middle Yellow River Valley,-1000,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
548,Middle Yellow River Valley,-900,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
549,Middle Yellow River Valley,-800,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
550,Middle Yellow River Valley,-700,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
551,Middle Yellow River Valley,-600,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
552,Middle Yellow River Valley,-500,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
553,Middle Yellow River Valley,-400,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
554,Middle Yellow River Valley,-300,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
555,Middle Yellow River Valley,-200,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
556,Middle Yellow River Valley,-100,0.4876171,4.953136992,3.183079466,4.531166187,3.338896534,0.216666667,0.6125,0.633333333,0.816126756,2.7
557,Middle Yellow River Valley,0,0.574085666,3.739693039,4.320551624,4.423140729,3.706065688,0.5125,0.6,0.76,0.9,2.0
558,Middle Yellow River Valley,100,0.574085666,3.739693039,4.320551624,4.423140729,3.706065688,0.5125,0.6,0.76,0.9,2.0
559,Middle Yellow River Valley,200,0.655732779,6.371715316,5.564220259,5.964289906,3.627582531,0.3875,0.685714286,0.7,0.9,1.8
560,Middle Yellow River Valley,300,0.655732779,6.371715316,5.564220259,5.964289906,3.627582531,0.3875,0.685714286,0.7,0.9,1.8
561,Middle Yellow River Valley,400,0.655732779,6.371715316,5.564220259,5.964289906,3.627582531,0.3875,0.685714286,0.7,0.9,1.8
562,Middle Yellow River Valley,500,0.655732779,6.371715316,5.564220259,5.964289906,3.627582531,0.3875,0.685714286,0.7,0.9,1.8
563,Middle Yellow River Valley,600,0.702887738,6.698970004,6.0,4.650020018,4.043613377,0.555555556,0.828571429,0.8,0.9,2.7
564,Middle Yellow River Valley,700,0.747458328,6.842433646,5.929418926,4.769397027,5.291640987,0.855555556,0.844444444,0.8,0.95,2.0
565,Middle Yellow River Valley,800,0.749939028,6.698970004,5.929418926,5.0,5.291640987,0.855555556,0.844444444,0.8,0.95,2.0
566,Middle Yellow River Valley,900,0.75958865,7.061861027,5.929418926,5.096910013,5.291640987,0.855555556,0.844444444,0.8,0.95,2.0
567,Middle Yellow River Valley,1000,0.762132679,7.130333768,5.929418926,5.096910013,5.291640987,0.855555556,0.844444444,0.8,0.95,2.0
568,Middle Yellow River Valley,1100,0.704473279,6.406466343,5.204119983,4.529346272,4.333333333,0.84,0.84,0.8,0.8125,3.0
569,Middle Yellow River Valley,1200,0.704473279,6.406466343,5.204119983,4.529346272,4.333333333,0.84,0.84,0.8,0.8125,3.0
570,Middle Yellow River Valley,1300,0.704473279,6.406466343,5.204119983,4.529346272,4.333333333,0.84,0.84,0.8,0.8125,3.0
571,Middle Yellow River Valley,1400,0.731670058,5.572083938,4.954242509,4.569615142,4.489651298,0.8375,0.822222222,0.8,0.74,5.0
572,Middle Yellow River Valley,1500,0.771016729,7.208545161,4.954242509,5.52223879,4.489651298,0.8375,0.822222222,0.8,0.74,5.0
573,Middle Yellow River Valley,1600,0.895104819,7.662317113,6.386142109,5.511396145,6.844101716,0.69,0.972727273,0.857142857,0.971428571,5.4
574,Middle Yellow River Valley,1700,0.900683872,7.662317113,6.659631012,5.511396145,6.844101716,0.69,0.972727273,0.857142857,0.971428571,5.4
575,Middle Yellow River Valley,1800,0.90133807,7.662317113,6.691700208,5.511396145,6.844101716,0.69,0.972727273,0.857142857,0.971428571,5.4
576,Middle Yellow River Valley,1900,0.89659903,7.695068975,6.812913357,5.62324929,6.666666667,0.881818182,0.975,0.828571429,0.85,5.0
577,Middle Yellow River Valley,2000,0.848069228,7.316293799,6.397940009,5.0,6.666666667,0.790909091,0.975,0.828571429,0.85,5.0
578,Middle Yellow River Valley,2100,0.890541465,7.061551336,6.653212514,5.77815125,6.783222377,0.75,0.93,0.828571429,0.95,5.0
579,Middle Yellow River Valley,2200,0.825947414,6.816217947,5.698970004,5.77815125,6.037607139,0.61,0.86,1.0,0.957142857,4.5
580,Middle Yellow River Valley,2300,0.849547752,7.505149978,6.248708736,5.77815125,6.037607139,0.61,0.86,1.0,0.957142857,4.5
581,Middle Yellow River Valley,2400,0.864402179,7.662757832,6.794139356,5.698970004,4.888906574,0.745454545,0.890909091,0.857142857,0.95,5.0
582,Middle Yellow River Valley,2500,0.906258508,7.681241237,6.704750904,6.0,5.942533394,0.9,0.883333333,0.842857143,0.975,5.0
583,Middle Yellow River Valley,2600,0.892096251,7.664712027,6.510946949,6.0,5.252034877,0.990909091,0.9,0.842857143,0.95,5.0
584,Middle Yellow River Valley,2700,0.889191581,7.832326921,6.176091259,6.0,5.252034877,0.990909091,0.9,0.842857143,0.95,5.0
585,Middle Yellow River Valley,2800,0.971185143,7.927605919,6.474587766,5.698970004,8.423350643,0.990909091,0.991666667,0.857142857,1.0,6.0
586,Middle Yellow River Valley,2900,0.977846624,7.927605919,6.356949284,6.0,8.423350643,0.990909091,0.991666667,0.857142857,1.0,6.0
587,Middle Yellow River Valley,3000,0.913159337,7.652998603,6.556302501,5.46533555,6.0,1.0,1.0,0.857142857,1.0,5.4
588,Middle Yellow River Valley,3100,0.963722822,7.898225308,7.363062964,5.903089987,7.0,1.0,0.909090909,0.857142857,1.0,6.0
589,Middle Yellow River Valley,3200,0.898061339,7.78846971,6.591064607,5.176091259,6.333333333,0.818181818,0.908333333,0.857142857,1.0,6.0
590,Middle Yellow River Valley,3300,0.916773364,7.706792007,6.666373362,5.827369273,6.333333333,0.818181818,0.908333333,0.857142857,1.0,6.0
591,Middle Yellow River Valley,3400,0.930700487,8.036043863,6.562887381,5.848804701,6.333333333,0.909090909,0.908333333,0.857142857,1.0,6.0
592,Middle Yellow River Valley,3500,0.984760459,8.049892871,7.117271296,5.86484137,8.0,1.0,0.925,0.857142857,1.0,6.0
593,Middle Yellow River Valley,3600,0.992244568,8.469822016,7.053078443,5.949825059,8.0,1.0,0.925,0.833333333,1.0,6.0
594,Middle Yellow River Valley,3700,0.996386254,8.537934496,7.053078443,6.043115387,8.0,1.0,0.925,0.833333333,1.0,6.0
595,Yemeni Coastal Plain,0,0.729009922,5.546353104,5.415712548,4.045448922,4.666666667,0.62,0.78,1.0,0.85,5.0
596,Yemeni Coastal Plain,100,0.729009922,5.546353104,5.415712548,4.045448922,4.666666667,0.62,0.78,1.0,0.85,5.0
597,Yemeni Coastal Plain,200,0.874001984,7.344392274,6.414973348,5.698970004,6.489439991,0.7,0.97,0.814285714,0.975,5.0
598,Yemeni Coastal Plain,300,0.841906264,7.391731577,6.954242509,5.479298043,4.864308302,0.554545455,0.908333333,0.842857143,1.0,5.0
599,Yemeni Coastal Plain,500,0.686558983,4.813146712,4.39189849,3.86138344,3.342099061,0.92,0.9,0.9,0.9,3.6
600,Yemeni Coastal Plain,600,0.686558983,4.813146712,4.39189849,3.86138344,3.342099061,0.92,0.9,0.9,0.9,3.6
601,Yemeni Coastal Plain,700,0.802860511,5.212883073,5.342954616,3.326582422,4.166307377,0.975,0.96,0.966666667,0.985714286,5.0
602,Yemeni Coastal Plain,800,0.839821765,6.958007576,6.185246516,5.301029996,5.950146747,0.718181818,0.909090909,0.857142857,1.0,5.0
603,Yemeni Coastal Plain,900,0.80171977,5.881657749,6.536808032,4.698970004,4.5,0.977777778,0.95,1.0,1.0,4.5
604,Yemeni Coastal Plain,1000,0.80171977,5.881657749,6.536808032,4.698970004,4.5,0.977777778,0.95,1.0,1.0,4.5
605,Yemeni Coastal Plain,1100,0.79706218,5.45429018,5.762184359,5.171691705,4.5,0.888888889,0.966666667,1.0,1.0,5.0
606,Yemeni Coastal Plain,1200,0.958306584,7.447158031,6.684486292,5.819190474,8.036426254,0.990909091,0.916666667,1.0,1.0,5.0
607,Yemeni Coastal Plain,1300,0.568927825,5.418268189,5.553020095,3.661252435,3.0,0.572727273,0.272727273,0.833333333,0.814285714,5.0
608,Yemeni Coastal Plain,1400,0.568927825,5.418268189,5.553020095,3.661252435,3.0,0.572727273,0.272727273,0.833333333,0.814285714,5.0
609,Cuzco,-1300,0.257786112,5.006244943,2.627266386,3.206326784,3.0,0.1,0.18,0.0,0.0,0.0
610,Cuzco,-1200,0.219697698,3.736847342,2.857194912,3.399389503,3.0,0.1,0.214285714,0.0,0.0,0.3
611,Cuzco,-1100,0.212864496,4.387130881,2.905610523,2.403422192,3.0,0.1,0.214285714,0.0,0.0,0.3
612,Cuzco,-1000,0.224014201,3.310423171,3.0,3.353103202,3.0,0.1,0.214285714,0.0,0.0,0.3
613,Cuzco,-900,0.215498041,3.984736073,3.0,3.367428998,3.0,0.1,0.18,0.0,0.0,0.3
614,Cuzco,-800,0.215498041,3.984736073,3.0,3.367428998,3.0,0.1,0.18,0.0,0.0,0.3
615,Cuzco,-700,0.486610167,5.494946076,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1.0
616,Cuzco,-600,0.486610167,5.494946076,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1.0
617,Cuzco,-500,0.486610167,5.494946076,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1.0
618,Cuzco,-400,0.296282676,4.058377152,2.747687659,3.919992609,4.0,0.1,0.44,0.028571429,0.0,1.0
619,Cuzco,-300,0.296282676,4.058377152,2.747687659,3.919992609,4.0,0.1,0.44,0.028571429,0.0,1.0
620,Cuzco,-200,0.296282676,4.058377152,2.747687659,3.919992609,4.0,0.1,0.44,0.028571429,0.0,1.0
621,Cuzco,-100,0.374144584,4.400131952,3.373532691,4.658418296,4.0,0.41,0.61,0.033333333,0.0,1.0
622,Cuzco,0,0.594645533,7.331048374,6.105330115,4.67839363,5.591314254,0.581818182,0.758333333,0.428571429,0.0,1.8
623,Cuzco,100,0.602291323,6.871990775,6.105330115,4.67839363,5.591314254,0.581818182,0.758333333,0.428571429,0.0,1.8
624,Paris Basin,-3000,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
625,Paris Basin,-2900,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
626,Paris Basin,-2800,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
627,Paris Basin,-2700,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
628,Paris Basin,-2600,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
629,Paris Basin,-2500,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
630,Paris Basin,-2400,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
631,Paris Basin,-2300,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
632,Paris Basin,-2200,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
633,Paris Basin,-2100,0.227194968,3.050055842,2.792899577,3.057676479,1.652366404,0.1,0.35,0.1,0.1,2.7
